Location 1,Location 2,Price
Taman-Melawati,Kuala-Lumpur,3800000
Taman-Melawati,Kuala-Lumpur,3500000
Ampang-Hilir,Kuala-Lumpur,9490000
Taman-Melawati,Kuala-Lumpur,4800000
KLCC,Kuala-Lumpur,10800000
Desa-ParkCity,Kuala-Lumpur,588000
Setapak,Kuala-Lumpur,170000
Jalan-Klang-Lama,Kuala-Lumpur,288000
Bandar-Tasik-Selatan,Kuala-Lumpur,170000
KLCC,Kuala-Lumpur,1400000
Ampang,Kuala-Lumpur,460000
Pandan-Jaya,Kuala-Lumpur,430000
Setapak,Kuala-Lumpur,168000
Damansara-Heights,Kuala-Lumpur,6880000
Bukit-Jalil,Kuala-Lumpur,4500000
Damansara-Heights,Kuala-Lumpur,6900000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,2600000
Cheras,Kuala-Lumpur,4200000
Damansara-Heights,Kuala-Lumpur,6500000
Damansara-Heights,Kuala-Lumpur,11000000
Sri-Hartamas,Kuala-Lumpur,750000
Jinjang,Kuala-Lumpur,190000
Ampang,Kuala-Lumpur,650000
Cheras,Kuala-Lumpur,2980000
KL-City,Kuala-Lumpur,900000
KL-City,Kuala-Lumpur,880000
City-Centre,Kuala-Lumpur,500000
Sri-Petaling,Kuala-Lumpur,1730000
Ampang,Kuala-Lumpur,320000
KLCC,Kuala-Lumpur,900000
KL-Eco-City,Kuala-Lumpur,895000
Pandan-Indah,Kuala-Lumpur,210000
Wangsa-Maju,Kuala-Lumpur,230000
KLCC,Kuala-Lumpur,795000
KL-City,Kuala-Lumpur,998000
Setapak,Kuala-Lumpur,230000
Taman-Desa,Kuala-Lumpur,527000
Taman-Desa,Kuala-Lumpur,510000
Taman-Desa,Kuala-Lumpur,569000
Jalan-Klang-Lama,Kuala-Lumpur,2280000
Segambut,Kuala-Lumpur,540000
Bukit-Bintang,Kuala-Lumpur,2700000
Bukit-Bintang,Kuala-Lumpur,2525000
Cheras,Kuala-Lumpur,478000
Kepong,Kuala-Lumpur,105000
KLCC,Kuala-Lumpur,3200
Jinjang,Kuala-Lumpur,189000
Cheras,Kuala-Lumpur,495000
Seputeh,Kuala-Lumpur,2350000
Kuchai-Lama,Kuala-Lumpur,280000
KL-City,Kuala-Lumpur,1255199
Kepong,Kuala-Lumpur,150000
KLCC,Kuala-Lumpur,721000
Bukit-Jalil,Kuala-Lumpur,670000
Desa-Pandan,Kuala-Lumpur,270000
Bukit-Bintang,Kuala-Lumpur,760000
KLCC,Kuala-Lumpur,1300000
KLCC,Kuala-Lumpur,1400000
Setapak,Kuala-Lumpur,180000
Mont-Kiara,Kuala-Lumpur,600000
Desa-Petaling,Kuala-Lumpur,380000
Cheras,Kuala-Lumpur,282000
Jalan-Klang-Lama,Kuala-Lumpur,560000
Jalan-Klang-Lama,Kuala-Lumpur,500000
Mont-Kiara,Kuala-Lumpur,6600000
Cheras,Kuala-Lumpur,2600000
Kepong,Kuala-Lumpur,170000
Dutamas,Kuala-Lumpur,900000
Mont-Kiara,Kuala-Lumpur,6800000
KL-City,Kuala-Lumpur,780000
KL-City,Kuala-Lumpur,810000
KL-City,Kuala-Lumpur,750000
KL-City,Kuala-Lumpur,780000
KL-City,Kuala-Lumpur,780000
Desa-Petaling,Kuala-Lumpur,310000
Segambut,Kuala-Lumpur,230000
Wangsa-Maju,Kuala-Lumpur,245000
Cheras,Kuala-Lumpur,515000
Titiwangsa,Kuala-Lumpur,560000
Sentul,Kuala-Lumpur,690000
Jalan-Klang-Lama,Kuala-Lumpur,460000
Jalan-Klang-Lama,Kuala-Lumpur,268000
Desa-ParkCity,Kuala-Lumpur,817000
KLCC,Kuala-Lumpur,743000
Mont-Kiara,Kuala-Lumpur,680000
Mont-Kiara,Kuala-Lumpur,640000
KLCC,Kuala-Lumpur,1150000
KLCC,Kuala-Lumpur,1068000
KL-City,Kuala-Lumpur,730000
Bukit-Bintang,Kuala-Lumpur,700000
Bukit-Bintang,Kuala-Lumpur,750000
Bukit-Bintang,Kuala-Lumpur,760000
Bukit-Bintang,Kuala-Lumpur,760000
KLCC,Kuala-Lumpur,2300
Bukit-Bintang,Kuala-Lumpur,790000
Bukit-Bintang,Kuala-Lumpur,700000
Bukit-Bintang,Kuala-Lumpur,830000
Bukit-Bintang,Kuala-Lumpur,920000
Bukit-Bintang,Kuala-Lumpur,798000
Jalan-Klang-Lama,Kuala-Lumpur,470000
Wangsa-Maju,Kuala-Lumpur,350000
Pantai,Kuala-Lumpur,530000
Cheras,Kuala-Lumpur,359000
Bukit-Bintang,Kuala-Lumpur,780000
Jalan-Klang-Lama,Kuala-Lumpur,330000
KLCC,Kuala-Lumpur,725000
Cheras,Kuala-Lumpur,310000
Bukit-Bintang,Kuala-Lumpur,750000
Mont-Kiara,Kuala-Lumpur,575000
Kepong,Kuala-Lumpur,218000
Bukit-Jalil,Kuala-Lumpur,250000
Puchong,Kuala-Lumpur,330000
Sri-Hartamas,Kuala-Lumpur,570000
Wangsa-Maju,Kuala-Lumpur,300000
Cheras,Kuala-Lumpur,650000
Ampang,Kuala-Lumpur,2800000
Cheras,Kuala-Lumpur,2899999
KLCC,Kuala-Lumpur,1000000
Seputeh,Kuala-Lumpur,3061800
KLCC,Kuala-Lumpur,825000
KLCC,Kuala-Lumpur,980000
KLCC,Kuala-Lumpur,830000
Setapak,Kuala-Lumpur,450000
Setapak,Kuala-Lumpur,490000
KLCC,Kuala-Lumpur,880000
Jalan-Sultan-Ismail,Kuala-Lumpur,585000
Jalan-Klang-Lama,Kuala-Lumpur,2080000
KLCC,Kuala-Lumpur,850000
KLCC,Kuala-Lumpur,858000
KLCC,Kuala-Lumpur,858000
KLCC,Kuala-Lumpur,1100000
KLCC,Kuala-Lumpur,800000
KLCC,Kuala-Lumpur,809000
KLCC,Kuala-Lumpur,850000
KLCC,Kuala-Lumpur,790000
KLCC,Kuala-Lumpur,850000
Kuchai-Lama,Kuala-Lumpur,300000
Cheras,Kuala-Lumpur,2680000
Jalan-Klang-Lama,Kuala-Lumpur,600000
KLCC,Kuala-Lumpur,930000
Sri-Petaling,Kuala-Lumpur,458000
Wangsa-Maju,Kuala-Lumpur,470000
Mont-Kiara,Kuala-Lumpur,780000
Cheras,Kuala-Lumpur,530000
Jalan-Klang-Lama,Kuala-Lumpur,390000
Jalan-Klang-Lama,Kuala-Lumpur,400000
Jalan-Klang-Lama,Kuala-Lumpur,375000
KL-City,Kuala-Lumpur,2800
Jalan-Kuching,Kuala-Lumpur,188000
Jalan-Klang-Lama,Kuala-Lumpur,450000
Bukit-Bintang,Kuala-Lumpur,820000
KLCC,Kuala-Lumpur,1668400
Batu-Caves,Kuala-Lumpur,160000
KLCC,Kuala-Lumpur,1668400
KLCC,Kuala-Lumpur,1668400
KLCC,Kuala-Lumpur,1668400
KLCC,Kuala-Lumpur,1668400
KLCC,Kuala-Lumpur,1668400
Taman-Melawati,Kuala-Lumpur,2165200
Taman-Melawati,Kuala-Lumpur,2165200
Taman-Melawati,Kuala-Lumpur,2165200
Taman-Melawati,Kuala-Lumpur,2405700
Taman-Melawati,Kuala-Lumpur,2165200
KLCC,Kuala-Lumpur,1180000
Sri-Petaling,Kuala-Lumpur,599000
Bukit-Jalil,Kuala-Lumpur,310000
Sungai-Besi,Kuala-Lumpur,475000
Cheras,Kuala-Lumpur,310000
Ampang,Kuala-Lumpur,630000
Cheras,Kuala-Lumpur,178000
Salak-Selatan,Kuala-Lumpur,170000
Bukit-Bintang,Kuala-Lumpur,660000
Bukit-Bintang,Kuala-Lumpur,620000
Bukit-Bintang,Kuala-Lumpur,630000
Bangsar,Kuala-Lumpur,720000
Bangsar,Kuala-Lumpur,820000
Bangsar,Kuala-Lumpur,690800
Damansara-Heights,Kuala-Lumpur,5800000
Pandan-Indah,Kuala-Lumpur,300000
Bangsar,Kuala-Lumpur,790000
Ampang,Kuala-Lumpur,2700000
KLCC,Kuala-Lumpur,1395800
KLCC,Kuala-Lumpur,1428000
KLCC,Kuala-Lumpur,800000
KLCC,Kuala-Lumpur,800000
Cheras,Kuala-Lumpur,13800000
Cheras,Kuala-Lumpur,15000000
Jalan-Klang-Lama,Kuala-Lumpur,540000
Bukit-Jalil,Kuala-Lumpur,629000
Cheras,Kuala-Lumpur,270000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,9000000
Ampang,Kuala-Lumpur,4600000
Seputeh,Kuala-Lumpur,5000000
Mont-Kiara,Kuala-Lumpur,4980000
Cheras,Kuala-Lumpur,380000
Cheras,Kuala-Lumpur,390000
Kuchai-Lama,Kuala-Lumpur,250000
Cheras,Kuala-Lumpur,450000
KLCC,Kuala-Lumpur,1230000
Pandan-Indah,Kuala-Lumpur,338000
Bukit-Bintang,Kuala-Lumpur,639999
Cheras,Kuala-Lumpur,230000
Cheras,Kuala-Lumpur,230000
Wangsa-Maju,Kuala-Lumpur,470000
Wangsa-Maju,Kuala-Lumpur,470000
Wangsa-Maju,Kuala-Lumpur,470000
Setapak,Kuala-Lumpur,300000
Sungai-Besi,Kuala-Lumpur,358000
Setapak,Kuala-Lumpur,300000
Setapak,Kuala-Lumpur,300000
Cheras,Kuala-Lumpur,288000
Cheras,Kuala-Lumpur,260000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,6000000
Setiawangsa,Kuala-Lumpur,8500000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,8000000
Taman-Desa,Kuala-Lumpur,3999999
Seputeh,Kuala-Lumpur,15000000
Taman-Melawati,Kuala-Lumpur,3100000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,6000000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,8000000
Ampang,Kuala-Lumpur,5000000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,6900000
Damansara-Heights,Kuala-Lumpur,8200000
Damansara-Heights,Kuala-Lumpur,12500000
Country-Heights-Damansara,Kuala-Lumpur,7000000
Setapak,Kuala-Lumpur,285000
KLCC,Kuala-Lumpur,1841000
KLCC,Kuala-Lumpur,1841000
KLCC,Kuala-Lumpur,1841000
KLCC,Kuala-Lumpur,1841000
KLCC,Kuala-Lumpur,1841000
Mont-Kiara,Kuala-Lumpur,640000
Jalan-Klang-Lama,Kuala-Lumpur,278000
Jalan-Sultan-Ismail,Kuala-Lumpur,620000
Mont-Kiara,Kuala-Lumpur,630000
Mont-Kiara,Kuala-Lumpur,630000
Jalan-Sultan-Ismail,Kuala-Lumpur,600000
KLCC,Kuala-Lumpur,800000
Bukit-Bintang,Kuala-Lumpur,1280000
Bandar-Menjalara,Kuala-Lumpur,348000
Bandar-Menjalara,Kuala-Lumpur,328000
Cheras,Kuala-Lumpur,300000
Cheras,Kuala-Lumpur,293888
Sentul,Kuala-Lumpur,1680000
Bangsar-South,Kuala-Lumpur,660000
Bangsar-South,Kuala-Lumpur,2600
Cheras,Kuala-Lumpur,320000
Cheras,Kuala-Lumpur,320000
KLCC,Kuala-Lumpur,1150000
Cheras,Kuala-Lumpur,400000
KLCC,Kuala-Lumpur,1250000
Cheras,Kuala-Lumpur,298888
Bandar-Menjalara,Kuala-Lumpur,340000
Sentul,Kuala-Lumpur,618000
Kepong,Kuala-Lumpur,300000
Cheras,Kuala-Lumpur,293000
Sri-Hartamas,Kuala-Lumpur,560000
KL-Sentral,Kuala-Lumpur,2500000
Cheras,Kuala-Lumpur,250000
Cheras,Kuala-Lumpur,250000
KLCC,Kuala-Lumpur,1350000
Sri-Hartamas,Kuala-Lumpur,560000
Sri-Hartamas,Kuala-Lumpur,600000
Cheras,Kuala-Lumpur,430000
Sri-Hartamas,Kuala-Lumpur,560000
Jalan-Klang-Lama,Kuala-Lumpur,290000
Ampang-Hilir,Kuala-Lumpur,900000
Ampang-Hilir,Kuala-Lumpur,900000
Sri-Hartamas,Kuala-Lumpur,4860000
Damansara-Heights,Kuala-Lumpur,8000000
Bangsar-South,Kuala-Lumpur,750000
Bangsar-South,Kuala-Lumpur,699296
Cheras,Kuala-Lumpur,420000
KLCC,Kuala-Lumpur,1000000
KLCC,Kuala-Lumpur,1000000
KL-Sentral,Kuala-Lumpur,960000
KLCC,Kuala-Lumpur,1100000
Bukit-Bintang,Kuala-Lumpur,880000
Setapak,Kuala-Lumpur,489744
Taman-Desa,Kuala-Lumpur,300000
Cheras,Kuala-Lumpur,345000
OUG,Kuala-Lumpur,3400000
OUG,Kuala-Lumpur,3500000
KLCC,Kuala-Lumpur,1000000
Setapak,Kuala-Lumpur,238000
Cheras,Kuala-Lumpur,2000000
Cheras,Kuala-Lumpur,2100000
Cheras,Kuala-Lumpur,2100000
City-Centre,Kuala-Lumpur,630000
Setapak,Kuala-Lumpur,250000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,4800000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,4800000
Ampang,Kuala-Lumpur,650000
Damansara-Heights,Kuala-Lumpur,10000000
Damansara-Heights,Kuala-Lumpur,9300000
Brickfields,Kuala-Lumpur,880000
Brickfields,Kuala-Lumpur,880000
Brickfields,Kuala-Lumpur,980000
Sentul,Kuala-Lumpur,300000
Brickfields,Kuala-Lumpur,880000
Brickfields,Kuala-Lumpur,1200000
Sentul,Kuala-Lumpur,295000
Brickfields,Kuala-Lumpur,950000
Sentul,Kuala-Lumpur,320000
Brickfields,Kuala-Lumpur,920000
Cheras,Kuala-Lumpur,303000
KLCC,Kuala-Lumpur,1350000
City-Centre,Kuala-Lumpur,750000
City-Centre,Kuala-Lumpur,750000
KLCC,Kuala-Lumpur,1474000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1100000
Cheras,Kuala-Lumpur,3900000
Kepong,Kuala-Lumpur,218000
Kepong,Kuala-Lumpur,218000
Cheras,Kuala-Lumpur,3589000
Setapak,Kuala-Lumpur,428000
Bukit-Bintang,Kuala-Lumpur,650000
Setapak,Kuala-Lumpur,248000
Sungai-Besi,Kuala-Lumpur,348000
Sungai-Besi,Kuala-Lumpur,350000
Cheras,Kuala-Lumpur,3650000
Ampang-Hilir,Kuala-Lumpur,1150864
KLCC,Kuala-Lumpur,1240000
Mont-Kiara,Kuala-Lumpur,830000
Cheras,Kuala-Lumpur,250000
Segambut,Kuala-Lumpur,238000
Batu-Caves,Kuala-Lumpur,188000
Ampang,Kuala-Lumpur,400000
Sri-Petaling,Kuala-Lumpur,308000
KLCC,Kuala-Lumpur,880000
KLCC,Kuala-Lumpur,1400000
Bukit-Jalil,Kuala-Lumpur,360000
Jalan-Kuching,Kuala-Lumpur,265000
KLCC,Kuala-Lumpur,900000
Kuchai-Lama,Kuala-Lumpur,270000
Kepong,Kuala-Lumpur,400000
Sri-Petaling,Kuala-Lumpur,280000
Sentul,Kuala-Lumpur,486464
Sentul,Kuala-Lumpur,552800
Setapak,Kuala-Lumpur,340000
Sungai-Besi,Kuala-Lumpur,520000
KLCC,Kuala-Lumpur,1399000
KLCC,Kuala-Lumpur,1400000
Mont-Kiara,Kuala-Lumpur,8980000
Jalan-Klang-Lama,Kuala-Lumpur,580000
Dutamas,Kuala-Lumpur,519610
Jalan-Klang-Lama,Kuala-Lumpur,490000
Jalan-Klang-Lama,Kuala-Lumpur,599000
Jalan-Klang-Lama,Kuala-Lumpur,570000
Jalan-Klang-Lama,Kuala-Lumpur,560000
Jalan-Klang-Lama,Kuala-Lumpur,475000
Segambut,Kuala-Lumpur,215000
Ampang,Kuala-Lumpur,630000
Ampang,Kuala-Lumpur,630000
Bandar-Tasik-Selatan,Kuala-Lumpur,390000
Cheras,Kuala-Lumpur,350000
Bandar-Tasik-Selatan,Kuala-Lumpur,310000
Cheras,Kuala-Lumpur,480000
Bandar-Tasik-Selatan,Kuala-Lumpur,290000
Sungai-Besi,Kuala-Lumpur,450000
Segambut,Kuala-Lumpur,220000
Segambut,Kuala-Lumpur,188000
Segambut,Kuala-Lumpur,195000
Sungai-Besi,Kuala-Lumpur,488000
Sungai-Besi,Kuala-Lumpur,550000
Sungai-Besi,Kuala-Lumpur,440000
Segambut,Kuala-Lumpur,189000
Setapak,Kuala-Lumpur,340000
Ampang,Kuala-Lumpur,2400
Jalan-Klang-Lama,Kuala-Lumpur,580000
Kepong,Kuala-Lumpur,310000
Cheras,Kuala-Lumpur,288000
Jalan-Sultan-Ismail,Kuala-Lumpur,910000
Damansara-Heights,Kuala-Lumpur,6200000
KL-City,Kuala-Lumpur,900000
KL-City,Kuala-Lumpur,900000
KL-City,Kuala-Lumpur,900000
KL-City,Kuala-Lumpur,900000
Bangsar-South,Kuala-Lumpur,760000
Country-Heights-Damansara,Kuala-Lumpur,11800000
Country-Heights-Damansara,Kuala-Lumpur,11800000
Country-Heights-Damansara,Kuala-Lumpur,11900000
Country-Heights-Damansara,Kuala-Lumpur,11800000
Bangsar,Kuala-Lumpur,5200000
Kepong,Kuala-Lumpur,360000
Kepong,Kuala-Lumpur,320000
KL-City,Kuala-Lumpur,1200000
KLCC,Kuala-Lumpur,870000
KLCC,Kuala-Lumpur,980000
Bangsar-South,Kuala-Lumpur,850000
KL-City,Kuala-Lumpur,5000
Jalan-Kuching,Kuala-Lumpur,285000
KLCC,Kuala-Lumpur,1300000
Kuchai-Lama,Kuala-Lumpur,250000
KLCC,Kuala-Lumpur,1253000
KLCC,Kuala-Lumpur,1350000
KLCC,Kuala-Lumpur,1420000
KLCC,Kuala-Lumpur,1360000
KLCC,Kuala-Lumpur,1300000
KLCC,Kuala-Lumpur,1260000
KLCC,Kuala-Lumpur,1480000
KLCC,Kuala-Lumpur,1308000
Brickfields,Kuala-Lumpur,500000
Jalan-Klang-Lama,Kuala-Lumpur,908000
Bukit-Jalil,Kuala-Lumpur,3600000
Segambut,Kuala-Lumpur,230000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,808000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,845000
Kuchai-Lama,Kuala-Lumpur,220000
Kuchai-Lama,Kuala-Lumpur,215000
Sentul,Kuala-Lumpur,360000
Bukit-Jalil,Kuala-Lumpur,350000
Desa-ParkCity,Kuala-Lumpur,910000
Kepong,Kuala-Lumpur,680000
Bandar-Menjalara,Kuala-Lumpur,768000
KLCC,Kuala-Lumpur,1320000
Kepong,Kuala-Lumpur,495000
Bandar-Menjalara,Kuala-Lumpur,660000
Kepong,Kuala-Lumpur,700000
KLCC,Kuala-Lumpur,1670000
Segambut,Kuala-Lumpur,630000
Segambut,Kuala-Lumpur,480000
Bandar-Menjalara,Kuala-Lumpur,590000
Bandar-Menjalara,Kuala-Lumpur,700000
Bandar-Menjalara,Kuala-Lumpur,650000
KLCC,Kuala-Lumpur,430000
Sri-Hartamas,Kuala-Lumpur,550000
Ampang,Kuala-Lumpur,930000
Sentul,Kuala-Lumpur,720000
KL-City,Kuala-Lumpur,1460000
Mont-Kiara,Kuala-Lumpur,760000
Jalan-Sultan-Ismail,Kuala-Lumpur,680000
KL-City,Kuala-Lumpur,1070000
KL-City,Kuala-Lumpur,1070000
KL-City,Kuala-Lumpur,1070000
KL-City,Kuala-Lumpur,1070000
Bangsar-South,Kuala-Lumpur,765000
Damansara-Heights,Kuala-Lumpur,3881000
Damansara-Heights,Kuala-Lumpur,3881000
Bukit-Bintang,Kuala-Lumpur,1100000
Bukit-Tunku,Kuala-Lumpur,920000
Bukit-Tunku,Kuala-Lumpur,790000
Bukit-Tunku,Kuala-Lumpur,828000
Bukit-Tunku,Kuala-Lumpur,890000
KLCC,Kuala-Lumpur,2050000
KLCC,Kuala-Lumpur,2005000
KL-City,Kuala-Lumpur,1380566
KL-City,Kuala-Lumpur,1380000
OUG,Kuala-Lumpur,6500000
Mont-Kiara,Kuala-Lumpur,1050000
Cheras,Kuala-Lumpur,640000
Ampang,Kuala-Lumpur,850000
KLCC,Kuala-Lumpur,11000000
Jalan-Klang-Lama,Kuala-Lumpur,700000
Sri-Hartamas,Kuala-Lumpur,688000
Cheras,Kuala-Lumpur,420000
KLCC,Kuala-Lumpur,1200000
Sri-Petaling,Kuala-Lumpur,420000
Desa-Pandan,Kuala-Lumpur,330000
Cheras,Kuala-Lumpur,350000
Setapak,Kuala-Lumpur,298000
Damansara-Heights,Kuala-Lumpur,4700000
Damansara-Heights,Kuala-Lumpur,5500000
Ampang,Kuala-Lumpur,4500000
Bangsar,Kuala-Lumpur,8000000
Setapak,Kuala-Lumpur,500000
Bandar-Menjalara,Kuala-Lumpur,350000
Bandar-Menjalara,Kuala-Lumpur,349999
Bandar-Menjalara,Kuala-Lumpur,349999
Cheras,Kuala-Lumpur,335000
Damansara-Heights,Kuala-Lumpur,1429123
KL-City,Kuala-Lumpur,298000
Sungai-Besi,Kuala-Lumpur,574000
Setapak,Kuala-Lumpur,480000
Bangsar,Kuala-Lumpur,12000000
Cheras,Kuala-Lumpur,430000
Desa-ParkCity,Kuala-Lumpur,995500
KLCC,Kuala-Lumpur,1250000
KLCC,Kuala-Lumpur,1400000
KLCC,Kuala-Lumpur,1400000
Mont-Kiara,Kuala-Lumpur,1060000
KLCC,Kuala-Lumpur,1400000
KLCC,Kuala-Lumpur,1410000
Jalan-Ipoh,Kuala-Lumpur,320000
Jalan-Klang-Lama,Kuala-Lumpur,430000
Bangsar,Kuala-Lumpur,5400000
KL-City,Kuala-Lumpur,1986000
Jalan-Klang-Lama,Kuala-Lumpur,680000
Jalan-Klang-Lama,Kuala-Lumpur,680000
Jalan-Klang-Lama,Kuala-Lumpur,370000
Bukit-Jalil,Kuala-Lumpur,1386000
Mont-Kiara,Kuala-Lumpur,1120000
Ampang,Kuala-Lumpur,740000
Ampang,Kuala-Lumpur,859000
Taman-Tun-Dr-Ismail,Kuala-Lumpur,4500000
Jalan-Ipoh,Kuala-Lumpur,580000
Jalan-Klang-Lama,Kuala-Lumpur,615000
Ampang,Kuala-Lumpur,632000
Ampang,Kuala-Lumpur,632000
Ampang,Kuala-Lumpur,632000
Ampang,Kuala-Lumpur,632000
Ampang,Kuala-Lumpur,632000
Bukit-Bintang,Kuala-Lumpur,1810000
Damansara-Heights,Kuala-Lumpur,14000000
Mont-Kiara,Kuala-Lumpur,800000
Bukit-Bintang,Kuala-Lumpur,640000
Mont-Kiara,Kuala-Lumpur,730000
Mont-Kiara,Kuala-Lumpur,705000
Mont-Kiara,Kuala-Lumpur,715000
Mont-Kiara,Kuala-Lumpur,710000
Mont-Kiara,Kuala-Lumpur,710000
Sungai-Besi,Kuala-Lumpur,450000
Cheras,Kuala-Lumpur,650000
KLCC,Kuala-Lumpur,2400000
Bukit-Bintang,Kuala-Lumpur,1000000
KL-Eco-City,Kuala-Lumpur,5000
Bukit-Bintang,Kuala-Lumpur,990000
KL-Eco-City,Kuala-Lumpur,1189000
Country-Heights-Damansara,Kuala-Lumpur,735000
KLCC,Kuala-Lumpur,1250000
Cheras,Kuala-Lumpur,475000
Cheras,Kuala-Lumpur,460000
Segambut,Kuala-Lumpur,390000
Mont-Kiara,Kuala-Lumpur,1300000
Bukit-Jalil,Kuala-Lumpur,370000
Setapak,Kuala-Lumpur,440000
Taman-Desa,Kuala-Lumpur,378000
Bandar-Menjalara,Kuala-Lumpur,409999
KL-Eco-City,Kuala-Lumpur,1450000
Mont-Kiara,Kuala-Lumpur,715000
Setapak,Kuala-Lumpur,385000
Segambut,Kuala-Lumpur,335000
Bukit-Jalil,Kuala-Lumpur,770000
Cheras,Kuala-Lumpur,510000
Cheras,Kuala-Lumpur,400000
Brickfields,Kuala-Lumpur,850000
Segambut,Kuala-Lumpur,320000
Cheras,Kuala-Lumpur,695000
Wangsa-Maju,Kuala-Lumpur,330000
Country-Heights-Damansara,Kuala-Lumpur,770000
Country-Heights-Damansara,Kuala-Lumpur,770000
Jalan-Klang-Lama,Kuala-Lumpur,130000
Jalan-Klang-Lama,Kuala-Lumpur,150000
KLCC,Kuala-Lumpur,1400000
Jalan-Klang-Lama,Kuala-Lumpur,339000
KLCC,Kuala-Lumpur,1359000
Mont-Kiara,Kuala-Lumpur,1280000
Segambut,Kuala-Lumpur,410000
KLCC,Kuala-Lumpur,900000
Jalan-Klang-Lama,Kuala-Lumpur,321000
Wangsa-Maju,Kuala-Lumpur,388000
KLCC,Kuala-Lumpur,1414446
Kuchai-Lama,Kuala-Lumpur,414000
KLCC,Kuala-Lumpur,1344000
KLCC,Kuala-Lumpur,1400000
Cheras,Kuala-Lumpur,400000
Cheras,Kuala-Lumpur,435000
Batu-Caves,Kuala-Lumpur,470000
KLCC,Kuala-Lumpur,1400000
Kepong,Kuala-Lumpur,480000
Kuchai-Lama,Kuala-Lumpur,290000
Cheras,Kuala-Lumpur,610000
Mont-Kiara,Kuala-Lumpur,750000
Mont-Kiara,Kuala-Lumpur,850000
Mont-Kiara,Kuala-Lumpur,1450000
Mont-Kiara,Kuala-Lumpur,950000
Mont-Kiara,Kuala-Lumpur,1220000
Mont-Kiara,Kuala-Lumpur,1200000
Cheras,Kuala-Lumpur,640000
Segambut,Kuala-Lumpur,180000
Sri-Petaling,Kuala-Lumpur,388000
Taman-Desa,Kuala-Lumpur,620000
Kuchai-Lama,Kuala-Lumpur,520000
Jalan-Klang-Lama,Kuala-Lumpur,680000
Kuchai-Lama,Kuala-Lumpur,435000
Kuchai-Lama,Kuala-Lumpur,560000
Sungai-Besi,Kuala-Lumpur,530000
Cheras,Kuala-Lumpur,5300000
Taman-Desa,Kuala-Lumpur,398000
Taman-Desa,Kuala-Lumpur,370000
Cheras,Kuala-Lumpur,860000
Setapak,Kuala-Lumpur,410000
Jalan-Klang-Lama,Kuala-Lumpur,395000
Setapak,Kuala-Lumpur,430000
Jinjang,Kuala-Lumpur,870000
City-Centre,Kuala-Lumpur,860000
Taman-Desa,Kuala-Lumpur,486000
Taman-Desa,Kuala-Lumpur,437400
Taman-Desa,Kuala-Lumpur,437400
Taman-Desa,Kuala-Lumpur,486000
Taman-Desa,Kuala-Lumpur,486000
Taman-Desa,Kuala-Lumpur,437400
Taman-Desa,Kuala-Lumpur,486000
Taman-Desa,Kuala-Lumpur,437400
Kepong,Kuala-Lumpur,380000
Taman-Desa,Kuala-Lumpur,486000
Setapak,Kuala-Lumpur,280000
Jalan-Klang-Lama,Kuala-Lumpur,248000
Taman-Desa,Kuala-Lumpur,799000
Damansara-Heights,Kuala-Lumpur,7500000
Kuchai-Lama,Kuala-Lumpur,280000
Sentul,Kuala-Lumpur,580000
Ampang,Kuala-Lumpur,510000
Ampang,Kuala-Lumpur,530000
Ampang,Kuala-Lumpur,500000
Ampang,Kuala-Lumpur,555000
Ampang,Kuala-Lumpur,530000
Ampang,Kuala-Lumpur,630000
Desa-Pandan,Kuala-Lumpur,370000
Sentul,Kuala-Lumpur,500000
Jalan-Klang-Lama,Kuala-Lumpur,350000
Jalan-Klang-Lama,Kuala-Lumpur,329999
Jalan-Klang-Lama,Kuala-Lumpur,329999
Bukit-Bintang,Kuala-Lumpur,430000
Jalan-Klang-Lama,Kuala-Lumpur,450000
Jalan-Klang-Lama,Kuala-Lumpur,390000
Cheras,Kuala-Lumpur,380000
Setapak,Kuala-Lumpur,380000
Setapak,Kuala-Lumpur,380000
Setapak,Kuala-Lumpur,380000
Setapak,Kuala-Lumpur,380000
Jalan-Klang-Lama,Kuala-Lumpur,430000
Cheras,Kuala-Lumpur,350000
Sri-Petaling,Kuala-Lumpur,428000
Cheras,Kuala-Lumpur,420000
Cheras,Kuala-Lumpur,400000
Cheras,Kuala-Lumpur,1800
Cheras,Kuala-Lumpur,398000
Taman-Desa,Kuala-Lumpur,518000
Jalan-Klang-Lama,Kuala-Lumpur,358000
Jalan-Klang-Lama,Kuala-Lumpur,370000
Jalan-Klang-Lama,Kuala-Lumpur,430000
Jalan-Klang-Lama,Kuala-Lumpur,430000
Ampang,Kuala-Lumpur,780000
Cheras,Kuala-Lumpur,405000
Ampang-Hilir,Kuala-Lumpur,570000
